ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,148.262646,106.835947167,76.417914,195.366278,36.3945131206,-74.2958324595,-15.2561085953,-111.654022323,-68.8131105702,456.715002,198.911314,-0.235480771465,-78.8675060137,7.59625546607,-38.2914939022,0.214398068885,27.5184505618,6.90731769611,-109.842870605,61.7588556197,179.258182,103.531878,-7.86571136779,31.8567463503,-17.883113127,-24.9229981509,66.0395841685,27.645259934,-44.0208965616,-43.863916316,21.2516377875,-25.9696491231,-25.1450065265,-23.1505931561,47.3945386859,-10.47397,-19.1348771992,-22.8008670505,-2.90765999103,-28.5550181913,-11.4352114187,10.7535060005,-40.7278917088,29.8638485051,-0.125937137609,-8.65576187207,0.408375379339,-82.5169116948,13.381124088,24.1274301283,-3.02802781273,16.5942164407,-17.3810658182,-2.26315539362,-3.03477923457,13.5893188537,-16.2664758294,-2.00557686297,-22.1970745615,-14.397491876,-7.6586876501,3.93147348153,-11.7691550927,6.08542135192
ukbench00904.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2073.434,1.11960726901,2260.766,2404.268,-18.9583278637,91.4493534208,-100.321371655,155.855438331,-64.5910086791,2540.366,2533.194,-129.252896271,195.620071806,-101.365761089,81.6156788981,28.9694174511,-5.23683282147,-11.5451744675,123.535956566,-146.281533337,2529.696,2543.434,-85.3129501687,175.861570043,111.99909683,-90.6284619311,94.0584175071,-100.417688974,77.5309175064,-20.3605613555,35.3573975635,34.8136952649,139.528726275,247.823708826,-78.2369229224,2589.162,-88.6220179813,229.644783101,-3.6178406191,4.5778093014,-51.0694285698,64.9116669522,-38.7690064283,-28.7976627847,-34.7868255438,-81.5236851044,-144.467572251,-42.816885525,151.91272496,-37.78669137,-141.408628315,12.7216600408,-29.2902806076,-4.64325020302,16.9409299587,94.3932887851,59.7246299828,-94.03813083,42.3537319397,88.3808450653,-7.92435691901,-66.546945377,58.7246292384,-51.0369568354
1,-116.992776,22.1748410534,-132.408024,-137.767152,23.7000972381,17.5558892376,17.5564970227,19.6724464738,22.3649653139,-140.078424,-142.801416,24.8999528848,14.2642684874,17.7784574209,2.62336050135,-2.68622020549,10.1321217539,17.055423018,15.2571819558,21.2331305906,-144.212544,-139.552776,15.6921535657,11.2625319037,8.41524143455,17.6145616637,-1.51958566225,4.68960270167,-7.81137409586,2.32105514208,6.26113054741,12.2697338377,7.12821356005,6.20054632945,12.2918591409,-140.527368,7.98409146451,1.43188794923,11.0522137189,11.7752116392,13.3086935557,1.56801744596,0.743547627663,2.08284807515,12.0666887476,12.5376904006,16.8727783659,7.62626622805,7.75586868452,5.11746811721,15.9451504355,9.63134187591,12.2104927851,6.09306090963,4.80194767031,1.1215383775,7.7185610551,6.77575173577,2.81209004201,-0.488644015738,0.262135292747,-0.246972282539,0.697452889137,1.63454475662
2,33.201558,-10.1841408467,56.493842,63.978916,-9.91519109673,-12.7928397615,3.91267438745,-23.6113107718,-4.11721705112,59.631042,73.300678,3.63668504293,-28.7174968295,6.16125460438,-7.77526555575,-2.27165650386,-2.31614381813,-4.38773757519,-16.5093574518,6.2223843007,91.480752,91.667558,1.98001978915,-22.3310773586,-17.5873316602,9.15970850843,-10.6905256511,8.41495227116,-6.16792096276,4.46166887149,-9.71755558699,-6.6721478644,-18.246998816,-35.4112500531,0.543790938196,86.157494,1.78225128006,-29.0369370779,-4.78996663087,-1.24730949196,-1.030554896,-8.12134049041,3.5383986391,4.6643675244,-2.66016887408,4.99895335494,17.2969660671,7.71289997872,-22.3597115178,7.39303458242,14.1076047712,-5.50568418377,-4.34153284149,-2.79930697365,-6.32884075141,-13.4098746413,-18.4688828961,11.5908024333,-12.4758962211,-11.8515351418,1.14106981839,17.4859800123,-10.8977965157,12.4705271182
ukbench00905.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1824.76,-57.7023075368,1868.546,1979.684,-19.9220808627,16.595970672,0.662305242233,-9.21964459227,-69.194538606,2075.362,1994.698,-134.09725977,47.6653381639,-49.8474942289,4.64993419308,-17.1042816029,85.3265752858,-89.1349859593,32.7871633272,-127.121202528,1996.504,2001.354,-88.3670522764,118.489923182,30.8343722807,2.46638845278,-56.1285386034,9.96991782591,-2.69866328765,15.2550135232,62.8941094469,-48.9105760547,37.7382612362,118.754741491,-70.4543538282,1984.408,-37.6998138282,58.0479228404,4.98896181634,-114.190674094,-44.6949337233,-26.6931606543,-3.84793235952,-9.65746457466,21.7009940085,-55.7355656527,-130.285838647,32.2700355125,-26.9132272198,-5.78618599645,-71.3456600082,-28.5558045168,36.6088102548,40.5040579176,23.2784895599,61.7087727103,-55.8646086028,-1.45381154212,-0.679157122407,37.186643004,22.6853332436,62.2980819955,-1.44093046943,-0.718745112405
1,-373.79664,28.481646575,-375.931944,-398.005776,13.5681968562,14.8618677549,-5.02350996303,22.0528596421,18.3841283922,-411.360168,-403.089672,27.5315696062,9.88776255187,7.24791477236,-0.229713537363,5.01858295667,-18.6123798416,19.655656404,4.86670127397,22.0841261858,-409.748256,-420.379656,10.9980407141,-12.9948433943,0.149324384708,2.59703915852,9.80718944046,0.747230065741,-2.8758532866,0.818782097307,-16.394338832,17.2165510555,-4.20272413542,-17.6396723268,4.94086873647,-426.614112,0.907358202797,-7.37015719935,0.326533127227,32.4988822218,6.91719928833,5.86722697171,2.83145174811,0.354313399511,-3.78482467587,13.2352683131,34.3980069873,-9.01647813365,8.67337885346,0.476851265891,17.9056916676,8.47456013504,-3.23256784903,-11.8495828035,-4.39864765199,-9.48352468421,10.2786299513,4.01041550647,0.0423477070265,-5.58138249919,-5.76651960853,-12.3521072868,1.78075856424,-0.0537291234368
2,293.21412,-7.62231619606,324.738702,348.169308,-6.9453079345,-7.65453138477,4.0887452822,-12.3776487951,-8.17364347512,356.954894,368.836326,-5.32499632287,-15.48620885,1.14072678102,-1.29873453972,-0.902816787197,3.69554509945,-1.09493397246,-13.7966322763,-1.86990803925,368.974648,364.090598,3.28636221746,-16.4278782626,-1.95385841241,-1.75853496683,-2.45565359161,-2.29082068494,1.79969053456,1.3386949607,2.13167753077,-7.47679861184,-2.9718185133,-11.3081026912,3.51414023231,343.375096,5.12994336947,-9.63690524635,-0.363310699975,-3.28212804876,-1.14033975776,0.455481941279,-3.44648478346,-0.806513863049,2.38703351229,-1.99001445516,-6.93128977179,0.692702330508,-9.11670049349,2.6959804652,-3.58059499267,-3.52545755533,-4.08656183752,4.76572453035,-2.51288804425,-1.26204933692,-0.719980044032,-1.98843518038,0.239421805195,-2.55783345544,2.22966156863,0.26037954625,-1.43632821163,-0.303769073418
ukbench00906.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1947.196,-48.0157175656,1879.868,1927.032,-46.7722579692,-25.7210154763,-4.8600739672,133.217268873,-71.7604791634,1939.662,2050.546,-150.313467397,149.722007705,-36.4072484411,-7.27188613772,-0.859872539754,-124.012387284,-21.2681585567,119.114019186,-145.235912794,1940.378,1851.014,-97.099050397,13.8690864431,90.0539547666,-151.015381044,46.6172784066,-1.19388561773,-1.76414481037,64.8872927618,7.42589436969,-64.6366308683,61.2813518744,87.7061732149,-54.2946474949,1811.936,-80.0900183517,50.0828555489,-52.7468834009,-6.84337942832,-76.4010428078,73.0183205009,-58.2402510586,-17.3671179722,-17.102920607,-58.2705600526,-90.8618071689,-114.791211336,14.3666660781,-33.4643237067,39.1383603387,52.5936449955,-30.8227743922,-6.07793056629,3.06038859717,52.4978611374,57.5850305038,38.0706290991,6.5717450302,-60.1659837455,-48.1659645972,30.2027603252,-41.6873775836,28.523267529
1,-413.522544,0.684009970355,-396.981552,-395.382048,-2.91094796332,8.43263834185,-0.686036301027,-21.196326408,3.79303350372,-390.097368,-406.387944,25.5107509192,-27.3785907711,6.14499685551,3.3037273325,-0.68108647945,26.8716981728,5.57112682451,-17.7248579034,27.9140402164,-389.373192,-371.683896,21.8826898842,7.34753240159,-15.713481247,36.5180715092,-9.96572660798,0.599289155208,1.29748517582,-10.5916784591,-0.970966704424,20.5027308261,-9.73674668132,-1.7068227995,16.3445910308,-369.947904,29.3157543365,7.63027130045,14.9581838564,9.44298114182,18.0581401726,-13.8825773689,9.90930659817,4.26498916111,8.15427366256,13.124571972,23.329483522,28.6467705263,16.9518517464,5.96621491736,-6.12170624744,-15.3592334589,10.2372166349,3.45310836689,0.439077232261,-12.26805488,-17.5264902685,-8.70997162503,-5.28691866558,12.1662035099,6.62662008292,-7.45444050177,13.1337045408,-4.06833152077
2,318.571252,4.05534686659,342.334116,357.190184,4.94757338639,-7.33184303986,2.6244759573,-0.766688365207,3.17596400688,366.722994,361.814702,-3.87374004336,-5.72126702122,-1.65031261441,-1.87348507361,-0.953331204918,-8.37925778347,-0.753509955887,-12.6783989075,-5.83574695984,353.378486,342.943018,-5.45591476722,-12.2426777225,2.45155368524,-7.27614009212,1.18620034748,-0.521058041784,0.218739293785,2.02236005788,0.925568111107,-5.3391299595,1.84800538691,-13.7499874357,-6.20608189135,326.599632,-7.12870315942,-11.5655761078,-2.50944818531,-6.2123474373,-6.8865366951,2.13408115394,-0.721901339896,-3.2281058476,-5.72696009018,-4.23081736089,-5.79893038661,-3.22338294248,-11.1863713429,1.99368379018,0.327708637741,2.11452225346,-2.15079765519,0.0574586104707,1.59748868941,1.29812770057,3.81057519984,0.0806667415977,1.23363992417,-4.21026576014,0.189292749624,0.506906651048,-1.53730322107,-1.16999130825
ukbench00907.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1792.892,-71.7425292655,1879.03,1942.598,-101.968219297,90.2500289714,-70.6679754725,100.522146762,-147.202070191,2073.548,2058.146,-160.115181488,84.0731512755,-18.7544624298,-116.089962908,71.3650953991,-121.131634258,65.5476147983,-22.0023390149,-150.487576304,1987.252,1914.954,-135.511322024,19.9407295682,63.4697366275,-74.7058314324,-6.73128598656,47.8668368566,-92.0908410206,54.3102843887,-84.4530652132,45.4245396234,58.8797252661,70.877027893,-118.508922927,1843.864,-113.176582712,72.557035495,31.7135505483,-24.1448681504,-27.6837817437,12.6698359342,-1.95603611079,46.4829974694,-73.2367459536,-65.6476122258,-92.461282708,-18.2507081928,44.2189952487,-33.4141737701,-88.3954187161,-72.8568282198,-12.247281996,-59.5737345626,34.0722006895,50.3501405465,4.96148015074,-59.4478813079,34.5942726288,48.8812380795,83.0576384002,-4.9501902729,39.0374238289,-33.3525083027
1,-373.871088,7.1885995136,-391.99692,-397.393272,14.5565041131,-7.56296651935,18.8323499832,-7.53529118884,23.9872535636,-413.721072,-414.058344,28.8114729754,-6.87868888123,9.22175784276,32.7724646638,-12.3104791481,33.2231179576,-9.52441001338,13.3160377381,28.2334736799,-403.402128,-389.698056,25.1734509618,6.79666939464,-9.49029129501,23.7889105967,4.57636480269,-7.8247495827,21.110716295,-7.82671640789,19.9119365692,-3.28617977062,-7.81219805942,-1.23680527353,22.5925757078,-382.315296,21.5656927756,-2.79479876197,-1.04700059011,12.0224727385,6.82496571513,1.09926856589,0.888960312687,-10.2989780841,18.4832701951,12.9660993584,26.6244370736,7.85270208106,5.89290314822,10.764747661,25.9265226805,15.4811251206,4.61371490827,12.816752795,-5.46030648328,-9.90986439796,-0.989304959473,18.3738925233,-9.26112041303,-10.555206431,-19.2838129401,-0.792947938385,-8.0249635756,5.26902726377
2,310.232004,0.429847674003,344.35761,360.351626,-2.66508783847,-1.7498994359,-4.0799432012,-8.07613471744,-4.45975646764,363.952276,364.951902,-5.08821108555,-13.4200334355,-2.59302703767,-12.0112778239,2.32151869442,-7.40823188148,-0.286067129629,-14.597669088,-6.70991213091,364.163324,351.541798,-5.06961816292,-11.9412854378,-0.168461842566,-3.20146130716,-0.809115512773,1.06098732906,-8.0490213228,1.51057902787,-2.19267774646,-2.13766865234,1.36855639093,-14.6992898906,-4.46045861241,338.058968,-3.87651105513,-10.0816198827,-2.5304573778,-3.95972867818,-1.45071982443,-2.11060034228,-3.49256380497,-0.362303417852,-5.08804443189,-4.45407737757,-5.66683859724,-1.0930082819,-10.4101260264,-0.701230143249,-7.55746535344,1.02573835897,-4.21617100621,-1.4835477582,-1.57642465942,0.552997737662,1.08753247435,-2.9887027762,-0.0646705932464,2.46569928147,-0.229167763532,0.653864588374,-0.564418564074,0.99616214728
ukbench00908.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1567.62,164.629430309,1480.112,1392.926,160.32779961,-99.6112386171,-20.3228649639,115.932106828,27.1222344837,1455.076,1506.926,28.64405621,9.79700997433,-99.70272286,46.8953217283,-53.5252355375,43.6171746907,3.05949781665,-34.984647014,22.3097092869,1496.516,1307.966,153.367896522,-72.194744748,53.6432814619,6.68498750934,-56.4528422938,23.0445946194,-10.4938559444,29.7130692869,19.0914567668,52.6907689069,17.9671259986,-35.2638949165,3.84065074275,1685.072,35.6125551443,27.7263570622,130.141826175,80.7869497506,59.1443527098,154.610150325,2.74825100298,65.1615465458,4.87504597958,69.4999123539,49.3023132115,-45.9219863555,-41.6153036109,-58.1072179266,124.571001642,23.6870001791,27.9584798365,0.495826961636,50.744514794,-25.6515135483,2.0243256041,-9.13864804006,-28.6524786915,3.23031021094,-6.48797616151,-10.2761251884,9.42169673529,-4.54876310217
1,-171.24168,13.4721793411,-224.535168,-311.850264,15.639034814,8.40857259889,-11.0815808599,17.9978878503,14.1674816387,-412.326864,-479.922264,17.8536332816,-10.8102565221,-5.55383867509,16.6223268009,-11.8995417716,25.6497497727,-15.5972570846,81.8585183874,0.466921047838,-402.987024,-297.772824,-1.91424175414,112.699290145,11.1160196181,147.776792389,1.14727341625,5.06406004116,-0.443190905921,-17.6267683492,33.2697220109,30.9012564741,21.0234134544,82.3429411601,15.6739411499,-235.228608,13.6555710256,46.1319075099,-6.30305149254,7.07884598646,-13.3204167258,-83.2844449551,-10.5764242591,-77.7074700783,38.8565927933,-30.6175392295,36.8004277322,-14.391434467,33.7442676969,-5.11121029959,-31.9724553653,6.46368473896,7.94241989325,-11.4639936985,-43.2996021203,46.4414827305,-17.9769822446,-15.583830184,-6.20703879133,34.7523454927,10.7831544799,31.6965486639,11.1508609319,0.273550096878
2,258.37694,-79.5221604026,265.156144,134.809762,-76.465004238,0.238843294946,56.4188155915,4.36981825789,121.44098867,197.446812,277.409762,97.0567936753,130.863007959,118.024192434,-86.8780807008,67.6862632843,-105.715781532,-3.66957865809,3.17063661277,67.9658123195,40.986092,493.420242,56.2460152201,-78.119670236,-36.1906239823,-42.0747640831,-11.1461489984,-31.859054771,7.56659060269,51.9071343851,-45.7714579092,39.0648862873,-27.1740527416,54.2434522859,-39.5999463769,274.453664,-22.7321846348,84.0062288616,-68.0706969066,103.732388023,-48.1579209424,30.2101173079,-55.8667913083,16.1875613456,23.005547102,-12.9458261611,-18.0108667302,113.793711685,41.9808595233,68.188387803,-117.05248373,22.4623131593,9.73432373204,31.3124751047,40.0282821843,85.9089520994,48.8167321516,-42.8925231761,36.593266542,0.551078341792,51.1068283539,40.3093082029,4.55491140126,5.22622588804
ukbench00909.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1364.904,207.112373519,1209.162,1329.218,154.40973694,34.7976933528,3.19359720028,26.5141352794,255.622155817,1380.032,1417.256,258.034706059,27.7846911447,-11.0853872028,-15.825049763,-31.899840387,46.4045896221,19.2437924015,-0.500449879419,283.233320974,1202.252,1462.314,124.295097358,42.7640056854,-33.8693272186,101.810648569,-8.43025089148,-29.5985551223,-12.1253816244,14.5241017067,45.0353292152,28.3012418102,-28.3782700613,-23.9871264239,302.344515927,1387.348,197.190090594,152.368368476,-88.4026972712,18.1415315781,52.5170747693,59.7943119535,27.6075299601,48.0835501192,41.4085221895,51.745073393,27.1104739907,-56.0087649306,-4.03841529488,-110.566802935,12.4153808641,38.9260232226,-14.8968810741,41.3334258978,-23.2888303267,-38.9742110366,15.4021505872,49.4946462559,73.4673771945,-29.1782086509,-67.4189531519,-37.5130918072,-7.76879925768,5.59489878714
1,-256.565856,-0.810329232437,-322.135368,-383.078952,-16.7023625829,15.3137066225,-4.72153887531,31.2269436157,-32.36484322,-408.354048,-518.460384,-25.8396608716,77.1229329326,1.25078549872,-3.03891867137,-1.72070011998,-11.0174760125,42.0349187484,87.9084566171,-123.18335313,-391.558128,-285.561096,-76.2822167807,12.355864737,50.8347369234,5.59049369229,2.2075488177,3.08446037847,1.05461329946,1.16966111607,-8.61660721439,3.18089439932,33.9598309894,23.5924958513,-35.0394219979,-239.896272,-37.8257818317,59.0206363494,55.1923099899,28.8513821997,-50.3924789132,-16.0436190972,-5.49693682587,-29.8109779316,-28.5703505262,-34.3581365724,15.019117738,21.2540091898,19.7845002296,20.0253027257,-29.3355353843,-36.0269971609,23.5101828356,-41.9897954487,21.951934526,21.2662458676,-19.1285998927,20.7396229115,9.01872802135,-0.419704396312,51.7463392798,26.707174371,-5.4599667673,-0.0105668065051
2,281.703448,10.6389383655,431.249494,284.331566,12.4142925598,-4.4484193117,20.9771598306,79.9591838217,-52.1626820345,202.469184,335.640472,31.6571821177,23.3297066428,124.222468475,-4.85008783857,9.76592991348,-64.3448347697,25.7622465757,-47.9850253069,67.6268094474,396.248324,289.254118,124.647722172,-50.1361727376,-96.2556604137,-40.3242957905,32.8845898249,1.7552825581,-1.48723449849,4.35567492558,87.6652668295,26.204591008,-10.376689746,72.8491100577,1.72944109914,428.264876,7.24312448836,-22.4812643506,100.993312867,23.3651217038,82.281373989,24.6276288341,-52.961757593,-13.5588641174,90.9095816693,-37.8935512578,64.3619764523,59.2506013613,-70.423137644,69.163113354,33.4978727827,-9.02601711517,58.0497558868,-34.9661205321,37.2845354939,38.5315511697,-49.5974260425,-59.4897052598,-59.590296958,-8.33501461458,17.9838577265,43.739312845,44.6333602135,-13.0168925629
ukbench00910.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2052.266,-33.6505393942,2073.154,1721.926,-13.0422040283,-32.1996434883,-23.8052589131,-73.0054362873,6.36059674618,1642.542,1509.862,117.334479406,1.14688524016,40.5849002513,3.09571348803,-16.9984809573,-0.920653029105,149.052729392,-37.7533427175,52.5653569252,1396.964,1309.582,-35.0143851481,30.4389523459,15.1399032084,37.4271619282,37.1442788119,8.73461271194,-3.54116417291,-2.81635305054,25.8058616216,44.201244892,-77.1948020287,-25.6243316261,-105.308112713,1201.308,-15.1320428284,-3.46904236816,-68.299916248,81.7061885661,36.591086024,-8.40272540584,4.68621310033,-47.0149582142,53.2281747729,-30.1722217814,64.0610459484,-65.986106246,135.08328738,-71.7989691428,138.913955591,4.54450303551,38.7371746012,-30.371665101,31.4756365439,-49.6969632544,37.7378692069,15.9806132548,-11.3254296918,-27.2628022963,1.22050046255,-35.8190384994,-47.1791639455,6.82769654879
1,-179.502024,-2.88803101733,-217.226856,-343.998264,-12.4528233516,10.1070522713,-2.66088168472,11.5942656223,-3.32241916843,-454.889688,-456.762168,-31.1743931057,40.070527452,-0.743309791353,5.43256563535,-3.47779758006,11.6858785969,17.1530283924,82.6614688969,-43.3973759396,-324.279696,-312.220248,2.46868632286,59.9505032147,8.15596423297,-3.56135744558,0.563490395108,2.72623579769,-2.01553111431,5.20785361597,-9.08299609395,43.6655125103,4.84725121089,69.5805970527,9.66529992182,-180.089712,-7.1610376918,101.940251466,-73.127793971,12.9413268879,-5.5087280793,15.5001322987,-0.890506210464,6.07460274114,22.259653903,0.00297843940635,-73.6184030263,-8.56310469644,17.3037632775,14.7102194084,-67.180840665,-21.6905896572,10.0955849913,4.45858512351,-47.4978009768,42.3174800722,-29.0828056652,-8.21544942654,-5.08533150156,27.4883081978,38.3026957317,36.5314203939,4.28725973946,-2.09339579907
2,168.078342,7.72368122292,268.691198,406.462762,41.8120655556,-14.4372405693,2.13868494177,-7.87180854902,-64.2802967681,186.419554,233.962394,-8.5140212058,96.3861953056,-20.9498073244,-4.22391225691,1.70552222719,-34.6352738393,-34.8412752685,-6.86082799079,8.64309569904,160.450668,295.480034,-46.4737348316,-95.28638611,23.2104731225,-46.8522518542,-24.2827942758,-1.65215130463,1.77073994195,-13.5526097006,-45.5781192847,26.9679000504,-54.0452415141,1.72775842247,-130.784939582,150.223396,-12.3466767712,-61.9653847297,147.177569347,1.23520948072,-31.016518598,-38.6376932183,-2.44032911137,33.7377518952,17.5137149663,-11.3203246859,40.0328871864,141.344287504,3.65685562476,35.9115112951,-32.4955885184,27.809271845,34.5106234999,53.8732108466,55.5838253859,45.560256551,54.3050882718,-5.34417163085,-26.1460077429,48.3126341835,-32.9106080166,-84.3055189379,0.960605826753,10.8849688577
ukbench00911.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1996.114,-55.3212539544,1854.452,1509.868,-78.9673555645,-40.7762289287,22.8659746393,105.114063859,121.298124422,1481.92,1306.158,46.903708864,-75.9611038616,128.571311458,3.37855620051,-3.4627945921,-14.9369236458,5.02642110499,-46.4562904529,86.9457150676,1665.35,1220.406,-216.646423057,-143.155758395,-20.1341253715,62.0047794287,-53.5414151864,-16.686577311,-14.2819278222,-38.5402944861,55.9430122059,-3.48745064481,-1.42466297787,-261.920193874,-111.146321848,961.95,-0.19978230097,-48.9204650495,153.452260652,11.9317198257,-50.2840788294,-29.2019197337,18.9906805831,59.5262551807,45.7245190828,49.9780650954,-97.3700179829,-44.5988359648,182.328213538,-34.0099387363,30.6983337984,38.9545915078,-46.7261536447,-18.6027497593,27.2241140187,112.622346898,-59.4754049542,63.9210388057,2.39977244785,18.5077685134,-28.3421561298,10.1492368098,-4.94221731902,8.73919300522
1,-274.168296,-2.33949122627,-334.142928,-451.125552,1.21126333893,10.5662220969,2.56589101695,26.2269210205,-26.6970877809,-550.41888,-344.129112,-18.3636138744,80.1801603449,-9.21915957519,5.27304234552,0.143062891801,-1.9445889031,53.3977438391,23.1183241878,70.4815233089,-421.5054,-323.964984,-13.3463364719,108.785489908,-3.38967115824,-16.6255172667,10.1245337927,-1.84278772385,0.291048087698,0.993480344795,-2.21462391673,-5.21162587893,-20.0937878819,133.582721215,-32.5894353646,-172.5558,1.8923018481,47.7493330072,36.1212379724,-48.205545339,40.3784464008,29.4939524142,-5.49384409819,-34.5576933159,-47.8216117952,-82.4407328646,-16.0711738345,46.5514467515,-17.7969110205,4.95893920789,7.41224966222,-57.3514640127,-5.98334646011,-1.56048811619,-25.7368041741,-20.5385584084,-1.32638434108,-13.7182053094,0.32549372508,2.795168155,-25.3479265255,7.24796987627,3.82428323264,-4.29585473717
2,272.284718,25.7686705407,360.455724,315.240116,15.1574238791,-22.0423638585,-27.1450918195,-6.38396616273,-43.0308781308,259.58904,208.083346,27.4895399726,31.1630265777,-40.3672134042,-21.5672617004,1.79070122178,-39.7666869392,-13.5098968921,-121.027984003,-134.837742914,317.03545,240.704522,-103.089623168,-91.5727015582,-24.812341813,-20.0093852533,4.82287480003,12.3335436496,10.1212294578,29.6393381963,3.46005251826,7.52822365961,86.2378500183,-94.7590715329,-103.336726592,178.28565,-2.9033922188,-55.1746011585,10.3761535593,-11.5323190457,-11.1071509002,39.0780428651,-3.45618696035,-35.0458265103,56.3524873507,4.36691564484,-92.9169946437,119.805118131,1.72248701301,7.38844877821,27.5204672303,114.61560333,16.3894336046,36.8389697493,-13.3691438061,6.83661347154,-57.6138284751,14.9243555299,-8.21228720295,-11.9107149401,18.9268801276,60.2468704329,-5.19809411147,11.7417614651
ukbench00912.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1945.912,-18.9589939218,1975.61,1642.038,-5.51892491767,-30.4511184315,-5.9370723996,68.6521555239,-5.55555675382,1816.796,1667.122,-81.4417225887,407.934533423,-24.1365811943,-19.2389613025,-0.543568165589,-52.0897281429,-20.6899799916,188.935555029,-114.015611327,1511.816,1245.666,-147.718943638,164.282726109,-68.5333985006,-209.58503573,3.37791020111,0.306167058914,-0.403978273956,0.370224150566,14.4601064676,-188.138487057,-124.037368496,229.624385424,-67.8088932437,683.634,-55.7448178198,15.5228673392,-139.790035539,-101.383556073,1.27947976376,36.7448203319,12.7994446238,-33.2651395616,67.539656956,44.9601911502,-195.993029182,-55.2816665251,6.78489260141,-45.0684857664,-140.710006815,42.9022966034,-35.2705318689,58.3598408092,28.723065749,43.4790971713,0.207028930059,-10.6504423382,15.7619355929,57.4645744226,59.6466968139,9.80044051523,-15.6119207142,9.64635720527
1,-504.166368,1.33237724267,-520.91604,-379.029432,2.15864091158,12.7530217223,-0.105744717079,-16.9703749283,4.18995263755,-504.664944,-512.744808,3.97625802771,-160.670917126,-1.55255036689,4.4698425812,-2.39883490501,32.5690724693,-5.10786420848,-59.9163925888,-3.19205971528,-443.200224,-418.299624,11.9293391952,-23.7570270454,21.0435354192,99.8607818207,-2.28102060485,1.65872938167,0.329266966416,-14.3977227095,3.92999901947,51.0745717067,58.5019776658,-63.2431090796,22.5818578545,-225.393576,17.2561658427,24.0877291813,51.1865969733,8.52572222527,-15.0764019648,-26.1622096781,5.46369680374,-7.28323402057,-15.1092802466,-34.1754077345,41.1474373802,9.26469028603,14.2165614439,12.9347168597,28.3129910965,-23.2286609409,21.5705994626,4.84893644011,3.89056578981,4.14660765736,1.3839158526,-1.96931501302,-7.63836159214,-11.4805283002,-10.6520284291,0.442314710037,6.51137114535,-0.129474068328
